case_id,start_time,end_time,Role,Activity,Resource
127,2011-01-21T00:07:00,2011-01-21T00:20:00,Requester, Analyze Request for Quotation,Magdalena Predutta
127,2011-01-21T01:04:00,2011-01-21T01:19:00,Requester, Amend Request for Quotation Requester,Esmana Liubiata
127,2011-01-22T16:59:00,2011-01-22T17:31:00,Requester, Analyze Request for Quotation,Francois de Perrier
127,2011-01-23T08:41:00,2011-01-23T09:07:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
127,2011-01-23T10:42:00,2011-01-23T14:45:00,Requester, Create Quotation comparison Map,Francois de Perrier
127,2011-01-23T21:17:00,2011-01-23T21:51:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
127,2011-01-23T21:51:00,2011-01-23T21:51:00,Requester, Choose best option,Nico Ojenbeer
127,2011-01-24T11:32:00,2011-01-24T15:30:00,Requester, Settle conditions with supplier,Francois de Perrier
127,2011-01-24T19:31:00,2011-01-24T19:39:00,Requester, Create Purchase Order,Karel de Groot
127,2011-01-26T21:10:00,2011-01-26T21:17:00,Requester, Confirm Purchase Order,Carmen Finacse
127,2011-01-27T20:45:00,2011-01-28T16:27:00,Requester, Deliver Goods Services,Sean Manney
127,2011-01-29T00:05:00,2011-01-29T00:06:00,Requester, Release Purchase Order,Anne Olwada
127,2011-01-29T07:28:00,2011-01-29T07:29:00,Requester, Approve Purchase Order for payment,Karel de Groot
127,2011-01-30T13:41:00,2011-01-30T13:41:00,Requester, Send invoice,Esmeralda Clay
127,2011-01-31T04:03:00,2011-01-31T04:06:00,Requester, Release Supplier's Invoice,Karalda Nimwada
127,2011-01-31T04:14:00,2011-01-31T04:38:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
127,2011-01-31T04:38:00,2011-01-31T04:38:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
127,2011-01-31T05:29:00,2011-01-31T05:43:00,Requester, Pay invoice,Pedro Alvares
128,2011-01-16T14:27:00,2011-01-16T15:18:00,Requester, Create Purchase Requisition,Elvira Lores
128,2011-01-17T01:27:00,2011-01-17T01:32:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
128,2011-01-17T01:35:00,2011-01-17T01:37:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
128,2011-01-17T05:00:00,2011-01-17T05:06:00,Requester, Analyze Request for Quotation,Magdalena Predutta
128,2011-01-17T06:02:00,2011-01-17T06:13:00,Requester, Amend Request for Quotation Requester,Alberto Duport
128,2011-01-19T08:02:00,2011-01-19T08:17:00,Requester, Analyze Request for Quotation,Magdalena Predutta
128,2011-01-20T13:46:00,2011-01-20T14:04:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
128,2011-01-21T02:03:00,2011-01-21T07:55:00,Requester, Create Quotation comparison Map,Karel de Groot
128,2011-01-21T14:23:00,2011-01-21T14:42:00,Requester, Analyze Quotation comparison Map,Anne Olwada
128,2011-01-21T14:42:00,2011-01-21T14:42:00,Requester, Choose best option,Nico Ojenbeer
128,2011-01-22T12:26:00,2011-01-22T17:42:00,Requester, Settle conditions with supplier,Magdalena Predutta
128,2011-01-22T18:56:00,2011-01-22T19:09:00,Requester, Create Purchase Order,Magdalena Predutta
128,2011-01-23T09:50:00,2011-01-23T09:56:00,Requester, Confirm Purchase Order,Karen Clarens
128,2011-01-24T10:02:00,2011-01-26T08:34:00,Requester, Deliver Goods Services,Karen Clarens
128,2011-01-26T16:30:00,2011-01-26T16:31:00,Requester, Release Purchase Order,Anna Kaufmann
128,2011-01-27T02:45:00,2011-01-27T02:46:00,Requester, Approve Purchase Order for payment,Karel de Groot
128,2011-01-27T19:46:00,2011-01-27T19:46:00,Requester, Send invoice,Esmeralda Clay
128,2011-01-28T09:58:00,2011-01-28T10:05:00,Requester, Release Supplier's Invoice,Pedro Alvares
128,2011-01-28T10:05:00,2011-01-28T10:05:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
128,2011-01-28T11:07:00,2011-01-28T11:21:00,Requester, Pay invoice,Pedro Alvares
129,2011-01-16T16:01:00,2011-01-16T16:24:00,Requester, Create Purchase Requisition,Nico Ojenbeer
129,2011-01-16T21:31:00,2011-01-16T21:39:00,Requester, Create Request for Quotation Requester,Nico Ojenbeer
129,2011-01-22T20:24:00,2011-01-22T20:38:00,Requester, Analyze Request for Quotation,Francois de Perrier
129,2011-01-23T10:23:00,2011-01-23T10:42:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
129,2011-01-23T11:13:00,2011-01-23T15:20:00,Requester, Create Quotation comparison Map,Karel de Groot
129,2011-01-23T22:13:00,2011-01-23T22:43:00,Requester, Analyze Quotation comparison Map,Christian Francois
129,2011-01-23T22:43:00,2011-01-23T22:43:00,Requester, Choose best option,Clement Duchot
129,2011-01-24T07:46:00,2011-01-24T17:16:00,Requester, Settle conditions with supplier,Magdalena Predutta
129,2011-01-25T03:42:00,2011-01-25T03:53:00,Requester, Create Purchase Order,Karel de Groot
129,2011-01-26T21:17:00,2011-01-26T21:33:00,Requester, Confirm Purchase Order,Carmen Finacse
129,2011-01-27T21:39:00,2011-01-29T05:40:00,Requester, Deliver Goods Services,Kiu Kan
129,2011-01-29T13:08:00,2011-01-29T13:09:00,Requester, Release Purchase Order,Alberto Duport
129,2011-01-30T08:48:00,2011-01-30T08:49:00,Requester, Approve Purchase Order for payment,Francois de Perrier
129,2011-01-30T16:32:00,2011-01-30T16:32:00,Requester, Send invoice,Kiu Kan
129,2011-01-31T06:54:00,2011-01-31T06:59:00,Requester, Release Supplier's Invoice,Pedro Alvares
129,2011-01-31T06:59:00,2011-01-31T06:59:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
129,2011-01-31T07:30:00,2011-01-31T07:41:00,Requester, Pay invoice,Pedro Alvares
132,2011-01-16T21:31:00,2011-01-16T22:23:00,Requester, Create Purchase Requisition,Immanuel Karagianni
132,2011-01-16T23:02:00,2011-01-16T23:11:00,Requester, Create Request for Quotation Requester,Esmana Liubiata
132,2011-01-19T08:32:00,2011-01-19T08:52:00,Requester, Analyze Request for Quotation,Magdalena Predutta
132,2011-01-20T02:49:00,2011-01-20T03:15:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
132,2011-01-20T03:48:00,2011-01-20T06:33:00,Requester, Create Quotation comparison Map,Francois de Perrier
132,2011-01-20T13:24:00,2011-01-20T13:41:00,Requester, Analyze Quotation comparison Map,Anne Olwada
132,2011-01-20T13:41:00,2011-01-20T13:41:00,Requester, Choose best option,Nico Ojenbeer
132,2011-01-21T22:19:00,2011-01-22T10:21:00,Requester, Settle conditions with supplier,Francois de Perrier
132,2011-01-22T11:48:00,2011-01-22T11:59:00,Requester, Create Purchase Order,Magdalena Predutta
132,2011-01-22T22:29:00,2011-01-22T22:47:00,Requester, Confirm Purchase Order,Kiu Kan
132,2011-01-24T11:32:00,2011-01-25T18:16:00,Requester, Deliver Goods Services,Esmeralda Clay
132,2011-01-26T02:06:00,2011-01-26T02:07:00,Requester, Release Purchase Order,Kim Passa
132,2011-01-26T06:24:00,2011-01-26T06:25:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
132,2011-01-26T20:45:00,2011-01-26T20:45:00,Requester, Send invoice,Carmen Finacse
132,2011-01-27T11:06:00,2011-01-27T11:12:00,Requester, Release Supplier's Invoice,Karalda Nimwada
132,2011-01-27T11:39:00,2011-01-27T12:11:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
132,2011-01-27T12:11:00,2011-01-27T12:11:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
132,2011-01-27T12:42:00,2011-01-27T12:47:00,Requester, Pay invoice,Karalda Nimwada
133,2011-01-17T09:24:00,2011-01-17T09:57:00,Requester, Create Purchase Requisition,Kim Passa
133,2011-01-17T21:56:00,2011-01-17T22:01:00,Requester, Analyze Purchase Requisition,Francis Odell
133,2011-01-17T22:09:00,2011-01-17T22:11:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
133,2011-01-19T01:17:00,2011-01-19T01:51:00,Requester, Analyze Request for Quotation,Francois de Perrier
133,2011-01-19T02:46:00,2011-01-19T02:53:00,Requester, Amend Request for Quotation Requester,Nico Ojenbeer
133,2011-01-21T07:52:00,2011-01-21T08:14:00,Requester, Analyze Request for Quotation,Magdalena Predutta
133,2011-01-21T21:23:00,2011-01-21T21:56:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
133,2011-01-22T09:12:00,2011-01-22T10:52:00,Requester, Create Quotation comparison Map,Karel de Groot
133,2011-01-22T17:35:00,2011-01-22T17:41:00,Requester, Analyze Quotation comparison Map,Christian Francois
133,2011-01-22T17:41:00,2011-01-22T17:41:00,Requester, Choose best option,Anna Kaufmann
133,2011-01-22T20:05:00,2011-01-23T00:31:00,Requester, Settle conditions with supplier,Karel de Groot
133,2011-01-23T03:18:00,2011-01-23T03:25:00,Requester, Create Purchase Order,Karel de Groot
133,2011-01-23T08:38:00,2011-01-23T09:03:00,Requester, Confirm Purchase Order,Esmeralda Clay
133,2011-01-23T23:20:00,2011-01-25T23:50:00,Requester, Deliver Goods Services,Kiu Kan
133,2011-01-26T07:21:00,2011-01-26T07:22:00,Requester, Release Purchase Order,Alberto Duport
133,2011-01-27T02:44:00,2011-01-27T02:45:00,Requester, Approve Purchase Order for payment,Karel de Groot
133,2011-01-27T19:21:00,2011-01-27T19:21:00,Requester, Send invoice,Esmeralda Clay
133,2011-01-28T09:33:00,2011-01-28T09:35:00,Requester, Release Supplier's Invoice,Karalda Nimwada
133,2011-01-28T09:35:00,2011-01-28T09:35:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
133,2011-01-28T10:40:00,2011-01-28T10:52:00,Requester, Pay invoice,Pedro Alvares
134,2011-01-17T10:00:00,2011-01-17T10:24:00,Requester, Create Purchase Requisition,Alberto Duport
134,2011-01-18T03:18:00,2011-01-18T03:25:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
134,2011-01-18T03:31:00,2011-01-18T03:32:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
134,2011-01-22T15:48:00,2011-01-22T16:07:00,Requester, Analyze Request for Quotation,Francois de Perrier
134,2011-01-23T01:07:00,2011-01-23T01:18:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
134,2011-01-23T03:25:00,2011-01-23T08:38:00,Requester, Create Quotation comparison Map,Karel de Groot
134,2011-01-23T15:24:00,2011-01-23T15:40:00,Requester, Analyze Quotation comparison Map,Nico Ojenbeer
134,2011-01-23T15:40:00,2011-01-23T15:40:00,Requester, Choose best option,Penn Osterwalder
134,2011-01-23T18:42:00,2011-01-24T07:46:00,Requester, Settle conditions with supplier,Magdalena Predutta
134,2011-01-24T14:14:00,2011-01-24T14:26:00,Requester, Create Purchase Order,Karel de Groot
134,2011-01-27T19:01:00,2011-01-27T19:21:00,Requester, Confirm Purchase Order,Esmeralda Clay
134,2011-01-28T04:58:00,2011-01-28T15:45:00,Requester, Deliver Goods Services,Karen Clarens
134,2011-01-28T23:32:00,2011-01-28T23:33:00,Requester, Release Purchase Order,Anna Kaufmann
134,2011-01-29T23:16:00,2011-01-29T23:17:00,Requester, Approve Purchase Order for payment,Karel de Groot
134,2011-01-31T06:42:00,2011-01-31T06:42:00,Requester, Send invoice,Kiu Kan
134,2011-01-31T21:00:00,2011-01-31T21:03:00,Requester, Release Supplier's Invoice,Pedro Alvares
134,2011-01-31T21:03:00,2011-01-31T21:03:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
134,2011-01-31T21:21:00,2011-01-31T21:26:00,Requester, Pay invoice,Karalda Nimwada
135,2011-01-17T12:44:00,2011-01-17T13:28:00,Requester, Create Purchase Requisition,Esmana Liubiata
135,2011-01-17T13:38:00,2011-01-17T13:48:00,Requester, Create Request for Quotation Requester,Alberto Duport
135,2011-01-19T11:00:00,2011-01-19T11:13:00,Requester, Analyze Request for Quotation,Magdalena Predutta
135,2011-01-19T17:33:00,2011-01-19T17:56:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
135,2011-01-20T12:16:00,2011-01-20T13:45:00,Requester, Create Quotation comparison Map,Karel de Groot
135,2011-01-20T20:48:00,2011-01-20T21:21:00,Requester, Analyze Quotation comparison Map,Kim Passa
135,2011-01-20T21:21:00,2011-01-20T21:21:00,Requester, Choose best option,Nico Ojenbeer
135,2011-01-21T07:58:00,2011-01-21T14:32:00,Requester, Settle conditions with supplier,Francois de Perrier
135,2011-01-21T21:56:00,2011-01-21T22:05:00,Requester, Create Purchase Order,Francois de Perrier
135,2011-01-22T02:14:00,2011-01-22T02:32:00,Requester, Confirm Purchase Order,Esmeralda Clay
135,2011-01-22T12:13:00,2011-01-23T09:50:00,Requester, Deliver Goods Services,Karen Clarens
135,2011-01-23T17:27:00,2011-01-23T17:28:00,Requester, Release Purchase Order,Christian Francois
135,2011-01-24T15:30:00,2011-01-24T15:31:00,Requester, Approve Purchase Order for payment,Francois de Perrier
135,2011-01-24T23:33:00,2011-01-24T23:33:00,Requester, Send invoice,Carmen Finacse
135,2011-01-25T13:52:00,2011-01-25T13:55:00,Requester, Release Supplier's Invoice,Pedro Alvares
135,2011-01-25T13:56:00,2011-01-25T13:56:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
135,2011-01-25T14:49:00,2011-01-25T14:54:00,Requester, Pay invoice,Karalda Nimwada
136,2011-01-17T13:47:00,2011-01-17T13:56:00,Requester, Create Purchase Requisition,Clement Duchot
136,2011-01-18T02:57:00,2011-01-18T03:03:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
136,2011-01-18T03:09:00,2011-01-18T03:10:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
136,2011-01-25T11:17:00,2011-01-25T11:38:00,Requester, Analyze Request for Quotation,Francois de Perrier
136,2011-01-26T19:53:00,2011-01-26T20:13:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
136,2011-01-28T10:17:00,2011-01-28T14:56:00,Requester, Create Quotation comparison Map,Magdalena Predutta
136,2011-01-28T22:15:00,2011-01-28T22:45:00,Requester, Analyze Quotation comparison Map,Penn Osterwalder
136,2011-01-28T22:45:00,2011-01-28T22:45:00,Requester, Choose best option,Esmana Liubiata
136,2011-01-29T07:25:00,2011-01-29T19:23:00,Requester, Settle conditions with supplier,Francois de Perrier
136,2011-01-29T23:17:00,2011-01-29T23:28:00,Requester, Create Purchase Order,Karel de Groot
136,2011-01-31T09:06:00,2011-01-31T09:32:00,Requester, Confirm Purchase Order,Kiu Kan
136,2011-02-01T14:56:00,2011-02-02T03:17:00,Requester, Deliver Goods Services,Sean Manney
136,2011-02-02T10:15:00,2011-02-02T10:16:00,Requester, Release Purchase Order,Christian Francois
136,2011-02-02T16:55:00,2011-02-02T16:56:00,Requester, Approve Purchase Order for payment,Karel de Groot
136,2011-02-03T01:01:00,2011-02-03T01:01:00,Requester, Send invoice,Kiu Kan
136,2011-02-03T15:15:00,2011-02-03T15:20:00,Requester, Release Supplier's Invoice,Karalda Nimwada
136,2011-02-03T15:20:00,2011-02-03T15:20:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
136,2011-02-03T15:27:00,2011-02-03T15:34:00,Requester, Pay invoice,Karalda Nimwada
137,2011-01-17T17:33:00,2011-01-17T18:18:00,Requester, Create Purchase Requisition,Alberto Duport
137,2011-01-18T04:10:00,2011-01-18T04:16:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
137,2011-01-18T04:22:00,2011-01-18T04:24:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
137,2011-01-22T14:10:00,2011-01-22T14:44:00,Requester, Analyze Request for Quotation,Francois de Perrier
138,2011-01-17T18:14:00,2011-01-17T19:04:00,Requester, Create Purchase Requisition,Immanuel Karagianni
138,2011-01-18T02:38:00,2011-01-18T02:47:00,Requester, Create Request for Quotation Requester,Nico Ojenbeer
138,2011-01-19T11:13:00,2011-01-19T11:34:00,Requester, Analyze Request for Quotation,Magdalena Predutta
138,2011-01-20T09:35:00,2011-01-20T10:03:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
138,2011-01-20T22:32:00,2011-01-20T23:43:00,Requester, Create Quotation comparison Map,Magdalena Predutta
138,2011-01-21T06:04:00,2011-01-21T06:23:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
138,2011-01-21T06:23:00,2011-01-21T06:23:00,Requester, Choose best option,Nico Ojenbeer
138,2011-01-21T08:14:00,2011-01-21T16:46:00,Requester, Settle conditions with supplier,Magdalena Predutta
138,2011-01-21T21:05:00,2011-01-21T21:15:00,Requester, Create Purchase Order,Francois de Perrier
138,2011-01-22T01:11:00,2011-01-22T01:22:00,Requester, Confirm Purchase Order,Kiu Kan
138,2011-01-22T22:47:00,2011-01-23T23:20:00,Requester, Deliver Goods Services,Kiu Kan
138,2011-01-24T06:39:00,2011-01-24T06:40:00,Requester, Release Purchase Order,Kim Passa
138,2011-01-25T04:44:00,2011-01-25T04:45:00,Requester, Approve Purchase Order for payment,Karel de Groot
138,2011-01-26T21:17:00,2011-01-26T21:17:00,Requester, Send invoice,Carmen Finacse
138,2011-01-27T11:43:00,2011-01-27T11:46:00,Requester, Release Supplier's Invoice,Karalda Nimwada
138,2011-01-27T12:02:00,2011-01-27T12:02:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
138,2011-01-27T12:32:00,2011-01-27T12:42:00,Requester, Pay invoice,Karalda Nimwada
139,2011-01-17T18:48:00,2011-01-17T19:16:00,Requester, Create Purchase Requisition,Anna Kaufmann
139,2011-01-18T10:07:00,2011-01-18T10:12:00,Requester, Analyze Purchase Requisition,Francis Odell
139,2011-01-18T10:20:00,2011-01-18T10:22:00,Requester, Create Request for Quotation Requester Manager,Maris Freeman
139,2011-01-18T16:58:00,2011-01-18T17:31:00,Requester, Analyze Request for Quotation,Magdalena Predutta
140,2011-01-18T00:22:00,2011-01-18T00:36:00,Requester, Create Purchase Requisition,Anna Kaufmann
140,2011-01-18T06:54:00,2011-01-18T07:00:00,Requester, Create Request for Quotation Requester,Clement Duchot
140,2011-01-21T12:26:00,2011-01-21T12:52:00,Requester, Analyze Request for Quotation,Karel de Groot
140,2011-01-22T08:58:00,2011-01-22T09:12:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
140,2011-01-22T10:47:00,2011-01-22T13:59:00,Requester, Create Quotation comparison Map,Francois de Perrier
140,2011-01-22T21:28:00,2011-01-22T21:42:00,Requester, Analyze Quotation comparison Map,Anna Kaufmann
140,2011-01-22T21:42:00,2011-01-22T21:42:00,Requester, Choose best option,Tesca Lobes
140,2011-01-23T01:05:00,2011-01-23T07:58:00,Requester, Settle conditions with supplier,Francois de Perrier
140,2011-01-23T14:45:00,2011-01-23T14:52:00,Requester, Create Purchase Order,Francois de Perrier
140,2011-01-23T19:59:00,2011-01-23T20:04:00,Requester, Confirm Purchase Order,Sean Manney
140,2011-01-26T01:52:00,2011-01-26T20:45:00,Requester, Deliver Goods Services,Carmen Finacse
140,2011-01-27T03:47:00,2011-01-27T03:48:00,Requester, Release Purchase Order,Kim Passa
140,2011-01-27T11:50:00,2011-01-27T11:51:00,Requester, Approve Purchase Order for payment,Karel de Groot
140,2011-01-27T19:01:00,2011-01-27T19:01:00,Requester, Send invoice,Esmeralda Clay
140,2011-01-28T09:20:00,2011-01-28T09:26:00,Requester, Release Supplier's Invoice,Karalda Nimwada
140,2011-01-28T09:26:00,2011-01-28T09:26:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
140,2011-01-28T10:24:00,2011-01-28T10:30:00,Requester, Pay invoice,Karalda Nimwada
141,2011-01-18T06:55:00,2011-01-18T07:10:00,Requester, Create Purchase Requisition,Elvira Lores
